Datetime,Subscribers,Videos,Views
2018-01-25 23:07:40Z, 1
2018-01-25 23:07:45Z, 1
2018-01-25 23:07:50Z, 1
2018-01-25 23:07:55Z, 1
2018-01-25 23:08:00Z, 1
2018-01-25 23:08:05Z, 1
2018-01-25 23:08:10Z, 1
2018-01-25 23:08:15Z, 1
2018-01-25 23:08:20Z, 1
2018-01-25 23:08:25Z, 1
2018-01-25 23:08:30Z, 1
2018-01-25 23:08:35Z, 1
2018-01-25 23:08:40Z, 1
2018-01-25 23:08:45Z, 1
2018-01-25 23:08:50Z, 1
2018-01-25 23:08:55Z, 1
2018-01-25 23:09:00Z, 1
2018-01-25 23:09:05Z, 1
2018-01-25 23:09:10Z, 1
2018-01-25 23:09:15Z, 1
2018-01-25 23:09:20Z, 1
2018-01-25 23:09:25Z, 1
2018-01-25 23:09:30Z, 1
2018-01-25 23:09:35Z, 1
2018-01-25 23:09:40Z, 1
2018-01-25 23:09:46Z, 1
2018-01-25 23:09:51Z, 1
2018-01-25 23:09:56Z, 1
2018-01-25 23:10:01Z, 1
2018-01-25 23:10:06Z, 1
2018-01-25 23:10:11Z, 1
2018-01-25 23:10:17Z, 1
2018-01-25 23:10:22Z, 1
2018-01-25 23:10:27Z, 1
2018-01-25 23:10:32Z, 1
2018-01-25 23:10:37Z, 1
2018-01-25 23:10:42Z, 1
2018-01-25 23:10:47Z, 1
2018-01-25 23:10:52Z, 1
2018-01-25 23:10:57Z, 1
2018-01-25 23:11:02Z, 1
2018-01-25 23:11:07Z, 1
2018-01-25 23:11:12Z, 1
2018-01-25 23:11:17Z, 1
2018-01-25 23:11:22Z, 1
2018-01-25 23:11:28Z, 1
2018-01-25 23:11:33Z, 1
2018-01-25 23:11:38Z, 1
2018-01-25 23:11:43Z, 1
2018-01-25 23:11:48Z, 1
2018-01-25 23:11:53Z, 1
2018-01-25 23:11:58Z, 1
2018-01-25 23:12:03Z, 1
2018-01-25 23:12:08Z, 1
2018-01-25 23:12:13Z, 1
2018-01-25 23:12:18Z, 1
2018-01-25 23:12:23Z, 1
2018-01-25 23:12:28Z, 1
2018-01-25 23:12:33Z, 1
2018-01-25 23:12:38Z, 1
2018-01-25 23:12:43Z, 1
2018-01-25 23:12:48Z, 1
2018-01-25 23:12:53Z, 1
2018-01-25 23:12:58Z, 1
2018-01-25 23:13:03Z, 1
2018-01-25 23:13:08Z, 1
2018-01-25 23:13:13Z, 1
2018-01-25 23:13:18Z, 1
2018-01-25 23:13:23Z, 1
2018-01-25 23:13:28Z, 1
2018-01-25 23:13:33Z, 1
2018-01-25 23:13:38Z, 1
2018-01-25 23:13:43Z, 1
2018-01-25 23:13:48Z, 1
2018-01-25 23:13:53Z, 1
2018-01-25 23:13:58Z, 1
2018-01-25 23:14:04Z, 1
2018-01-25 23:14:09Z, 1
2018-01-25 23:14:14Z, 1
2018-01-25 23:14:19Z, 1
2018-01-25 23:14:24Z, 1
2018-01-25 23:14:29Z, 1
2018-01-25 23:14:34Z, 1
2018-01-25 23:14:39Z, 1
2018-01-25 23:14:44Z, 1
2018-01-25 23:14:49Z, 1
2018-01-25 23:14:54Z, 1
2018-01-25 23:14:59Z, 1
2018-01-25 23:15:04Z, 1
2018-01-25 23:15:09Z, 1
2018-01-25 23:15:14Z, 1
2018-01-25 23:15:19Z, 1
2018-01-25 23:15:24Z, 1
2018-01-25 23:15:29Z, 1
2018-01-25 23:15:34Z, 1
2018-01-25 23:15:39Z, 1
2018-01-25 23:15:44Z, 1
2018-01-25 23:15:49Z, 1
2018-01-25 23:15:54Z, 1
2018-01-25 23:15:59Z, 1
2018-01-25 23:16:04Z, 1
2018-01-25 23:16:09Z, 1
2018-01-25 23:16:14Z, 1
2018-01-25 23:16:19Z, 1
2018-01-25 23:16:24Z, 1
2018-01-25 23:16:29Z, 1
2018-01-25 23:16:34Z, 1
2018-01-25 23:16:39Z, 1
2018-01-25 23:16:44Z, 1
2018-01-25 23:16:49Z, 1
2018-01-25 23:16:54Z, 1
2018-01-25 23:16:59Z, 1
2018-01-25 23:17:04Z, 1
2018-01-25 23:17:09Z, 1
2018-01-25 23:17:14Z, 1
2018-01-25 23:17:19Z, 1
2018-01-25 23:17:24Z, 1
2018-01-25 23:17:30Z, 1
2018-01-25 23:17:35Z, 1
2018-01-25 23:17:40Z, 1
2018-01-25 23:17:45Z, 1
2018-01-25 23:17:50Z, 1
2018-01-25 23:17:55Z, 1
2018-01-25 23:18:00Z, 1
2018-01-25 23:18:05Z, 1
2018-01-25 23:18:10Z, 1
2018-01-25 23:18:15Z, 1
2018-01-25 23:18:20Z, 1
2018-01-25 23:18:25Z, 1
2018-01-25 23:18:30Z, 1
2018-01-25 23:18:35Z, 1
2018-01-25 23:18:40Z, 1
2018-01-25 23:18:45Z, 1
2018-01-25 23:18:50Z, 1
2018-01-25 23:18:55Z, 1
2018-01-25 23:19:00Z, 1
2018-01-25 23:19:05Z, 1
2018-01-25 23:19:10Z, 1
2018-01-25 23:19:15Z, 1
2018-01-25 23:19:20Z, 1
2018-01-25 23:19:25Z, 1
2018-01-25 23:19:30Z, 1
2018-01-25 23:19:35Z, 1
2018-01-25 23:19:40Z, 1
2018-01-25 23:19:45Z, 1
2018-01-25 23:19:50Z, 1
2018-01-25 23:19:55Z, 1
2018-01-25 23:20:00Z, 1
2018-01-25 23:20:05Z, 1
2018-01-25 23:20:10Z, 1
2018-01-25 23:20:16Z, 1
2018-01-25 23:20:21Z, 1
2018-01-25 23:20:26Z, 1
2018-01-25 23:20:31Z, 1
2018-01-25 23:20:36Z, 1
2018-01-25 23:20:41Z, 1
2018-01-25 23:20:46Z, 1
2018-01-25 23:20:51Z, 1
2018-01-25 23:20:56Z, 1
2018-01-25 23:21:01Z, 1
2018-01-25 23:21:06Z, 1
2018-01-25 23:21:11Z, 1
2018-01-25 23:21:16Z, 1
2018-01-25 23:21:21Z, 1
2018-01-25 23:21:26Z, 1
2018-01-25 23:21:31Z, 1
2018-01-25 23:21:36Z, 1
2018-01-25 23:21:41Z, 1
2018-01-25 23:21:46Z, 1
2018-01-25 23:21:51Z, 1
2018-01-25 23:21:56Z, 1
2018-01-25 23:22:01Z, 1
2018-01-25 23:22:06Z, 1
2018-01-25 23:22:11Z, 1
2018-01-25 23:22:16Z, 1
2018-01-25 23:22:21Z, 1
2018-01-25 23:22:26Z, 1
2018-01-25 23:22:31Z, 1
2018-01-25 23:22:36Z, 1
2018-01-25 23:22:41Z, 1
2018-01-25 23:22:46Z, 1
2018-01-25 23:22:51Z, 1
2018-01-25 23:22:56Z, 1
2018-01-25 23:23:01Z, 1
2018-01-25 23:23:06Z, 1
2018-01-25 23:23:11Z, 1
2018-01-25 23:23:16Z, 1
2018-01-25 23:23:21Z, 1
2018-01-25 23:23:26Z, 1
2018-01-25 23:23:31Z, 1
2018-01-25 23:23:36Z, 1
2018-01-25 23:23:41Z, 1
2018-01-25 23:23:46Z, 1
2018-01-25 23:23:51Z, 1
2018-01-25 23:23:57Z, 1
